 0.300000 0.350000 0.020000 2600.000000 -0.036214 -0.027508 
0.300000 0.440000 0.020000 2600.000000 0.031624 0.047994 
0.300000 0.530000 0.020000 2600.000000 0.021865 0.092456 
0.300000 0.620000 0.020000 2600.000000 0.074768 -0.038177 
0.300000 0.710000 0.020000 2600.000000 0.040424 0.145549 
0.390000 0.350000 0.020000 2600.000000 0.057521 0.085267 
0.390000 0.440000 0.020000 2600.000000 0.009152 -0.085746 
0.390000 0.530000 0.020000 2600.000000 0.029564 0.007995 
0.390000 0.620000 0.020000 2600.000000 0.122239 -0.013304 
0.390000 0.710000 0.020000 2600.000000 -0.005272 -0.040964 
0.480000 0.350000 0.020000 2600.000000 -0.145163 0.255168 
0.480000 0.440000 0.020000 2600.000000 -0.064181 -0.094341 
0.480000 0.530000 0.020000 2600.000000 -0.138808 0.037318 
0.480000 0.620000 0.020000 2600.000000 -0.180813 -0.023950 
0.480000 0.710000 0.020000 2600.000000 0.011039 0.015214 
0.570000 0.350000 0.020000 2600.000000 0.021667 -0.021350 
0.570000 0.440000 0.020000 2600.000000 -0.055737 -0.058223 
0.570000 0.530000 0.020000 2600.000000 -0.006892 0.235987 
0.570000 0.620000 0.020000 2600.000000 -0.254673 0.045782 
0.570000 0.710000 0.020000 2600.000000 -0.148481 -0.136587 
0.660000 0.350000 0.020000 2600.000000 -0.072864 0.002024 
0.660000 0.440000 0.020000 2600.000000 -0.128067 0.177530 
0.660000 0.530000 0.020000 2600.000000 0.060716 -0.027848 
0.660000 0.620000 0.020000 2600.000000 0.082222 -0.063288 
0.660000 0.710000 0.020000 2600.000000 0.054887 -0.094012 
