 0.300000 0.350000 0.020000 2600.000000 -0.000555 0.014816 
0.300000 0.395000 0.020000 2600.000000 -0.005901 -0.092883 
0.300000 0.440000 0.020000 2600.000000 -0.044969 0.010711 
0.300000 0.485000 0.020000 2600.000000 -0.069111 -0.110389 
0.300000 0.530000 0.020000 2600.000000 -0.130438 0.029021 
0.300000 0.575000 0.020000 2600.000000 -0.246305 -0.083097 
0.300000 0.620000 0.020000 2600.000000 0.107246 0.115306 
0.300000 0.665000 0.020000 2600.000000 0.086373 0.156407 
0.300000 0.710000 0.020000 2600.000000 -0.072427 0.002138 
0.300000 0.755000 0.020000 2600.000000 0.071028 0.016151 
0.345000 0.350000 0.020000 2600.000000 0.072063 0.121997 
0.345000 0.395000 0.020000 2600.000000 0.034031 -0.078481 
0.345000 0.440000 0.020000 2600.000000 0.084577 -0.065476 
0.345000 0.485000 0.020000 2600.000000 -0.033686 -0.039905 
0.345000 0.530000 0.020000 2600.000000 0.164026 -0.051612 
0.345000 0.575000 0.020000 2600.000000 0.257034 0.144371 
0.345000 0.620000 0.020000 2600.000000 0.034063 -0.003919 
0.345000 0.665000 0.020000 2600.000000 0.096546 -0.053177 
0.345000 0.710000 0.020000 2600.000000 0.067971 0.134571 
0.345000 0.755000 0.020000 2600.000000 0.100112 0.088770 
0.390000 0.350000 0.020000 2600.000000 -0.053463 0.003694 
0.390000 0.395000 0.020000 2600.000000 -0.019571 0.136862 
0.390000 0.440000 0.020000 2600.000000 0.079845 0.121078 
0.390000 0.485000 0.020000 2600.000000 -0.077701 -0.056242 
0.390000 0.530000 0.020000 2600.000000 0.075611 0.051947 
0.390000 0.575000 0.020000 2600.000000 0.007217 -0.042035 
0.390000 0.620000 0.020000 2600.000000 -0.093502 0.058936 
0.390000 0.665000 0.020000 2600.000000 0.024869 0.056374 
0.390000 0.710000 0.020000 2600.000000 0.059564 0.077508 
0.390000 0.755000 0.020000 2600.000000 -0.167816 0.002133 
0.435000 0.350000 0.020000 2600.000000 0.004579 0.072755 
0.435000 0.395000 0.020000 2600.000000 0.133635 0.336697 
0.435000 0.440000 0.020000 2600.000000 -0.173591 0.053123 
0.435000 0.485000 0.020000 2600.000000 -0.118234 -0.079267 
0.435000 0.530000 0.020000 2600.000000 -0.022433 0.217409 
0.435000 0.575000 0.020000 2600.000000 0.011905 -0.178873 
0.435000 0.620000 0.020000 2600.000000 -0.044371 -0.011170 
0.435000 0.665000 0.020000 2600.000000 0.102741 -0.029964 
0.435000 0.710000 0.020000 2600.000000 0.136840 -0.025923 
0.435000 0.755000 0.020000 2600.000000 -0.024825 -0.081867 
0.480000 0.350000 0.020000 2600.000000 -0.025901 0.203979 
0.480000 0.395000 0.020000 2600.000000 0.068492 -0.087504 
0.480000 0.440000 0.020000 2600.000000 -0.070489 -0.025312 
0.480000 0.485000 0.020000 2600.000000 0.086676 0.032234 
0.480000 0.530000 0.020000 2600.000000 0.132845 -0.053343 
0.480000 0.575000 0.020000 2600.000000 0.014799 -0.104859 
0.480000 0.620000 0.020000 2600.000000 0.191689 -0.145304 
0.480000 0.665000 0.020000 2600.000000 0.000633 -0.060719 
0.480000 0.710000 0.020000 2600.000000 -0.032714 0.085471 
0.480000 0.755000 0.020000 2600.000000 -0.134894 -0.008859 
0.525000 0.350000 0.020000 2600.000000 -0.240070 -0.066398 
0.525000 0.395000 0.020000 2600.000000 0.044003 0.123289 
0.525000 0.440000 0.020000 2600.000000 0.097868 -0.084194 
0.525000 0.485000 0.020000 2600.000000 -0.079353 -0.114226 
0.525000 0.530000 0.020000 2600.000000 0.061459 0.066143 
0.525000 0.575000 0.020000 2600.000000 -0.089517 -0.013705 
0.525000 0.620000 0.020000 2600.000000 -0.075870 -0.011760 
0.525000 0.665000 0.020000 2600.000000 0.099651 -0.076304 
0.525000 0.710000 0.020000 2600.000000 0.017275 -0.100754 
0.525000 0.755000 0.020000 2600.000000 -0.087205 -0.087615 
0.570000 0.350000 0.020000 2600.000000 -0.025004 -0.180491 
0.570000 0.395000 0.020000 2600.000000 0.061864 -0.001502 
0.570000 0.440000 0.020000 2600.000000 0.145766 0.130365 
0.570000 0.485000 0.020000 2600.000000 -0.044968 -0.067362 
0.570000 0.530000 0.020000 2600.000000 0.009180 0.100203 
0.570000 0.575000 0.020000 2600.000000 0.069819 0.088545 
0.570000 0.620000 0.020000 2600.000000 0.086783 -0.103833 
0.570000 0.665000 0.020000 2600.000000 0.116866 0.043679 
0.570000 0.710000 0.020000 2600.000000 -0.143902 -0.024531 
0.570000 0.755000 0.020000 2600.000000 -0.093768 -0.069382 
0.615000 0.350000 0.020000 2600.000000 -0.017101 -0.130825 
0.615000 0.395000 0.020000 2600.000000 0.000372 -0.081568 
0.615000 0.440000 0.020000 2600.000000 0.078252 -0.073345 
0.615000 0.485000 0.020000 2600.000000 -0.036575 0.036291 
0.615000 0.530000 0.020000 2600.000000 0.090161 0.127926 
0.615000 0.575000 0.020000 2600.000000 -0.092738 -0.199842 
0.615000 0.620000 0.020000 2600.000000 -0.014184 0.024246 
0.615000 0.665000 0.020000 2600.000000 -0.000633 -0.082725 
0.615000 0.710000 0.020000 2600.000000 0.162407 -0.003525 
0.615000 0.755000 0.020000 2600.000000 0.092837 0.260037 
0.660000 0.350000 0.020000 2600.000000 -0.050949 0.066132 
0.660000 0.395000 0.020000 2600.000000 -0.143308 0.029567 
0.660000 0.440000 0.020000 2600.000000 -0.046584 0.061638 
0.660000 0.485000 0.020000 2600.000000 -0.086312 -0.000639 
0.660000 0.530000 0.020000 2600.000000 0.008156 0.252527 
0.660000 0.575000 0.020000 2600.000000 0.117194 -0.053957 
0.660000 0.620000 0.020000 2600.000000 -0.044243 -0.014307 
0.660000 0.665000 0.020000 2600.000000 0.018400 -0.062641 
0.660000 0.710000 0.020000 2600.000000 -0.126690 0.123601 
0.660000 0.755000 0.020000 2600.000000 0.123944 0.245302 
0.705000 0.350000 0.020000 2600.000000 0.015855 -0.060519 
0.705000 0.395000 0.020000 2600.000000 0.047155 0.011123 
0.705000 0.440000 0.020000 2600.000000 0.081983 -0.000668 
0.705000 0.485000 0.020000 2600.000000 -0.125009 -0.000638 
0.705000 0.530000 0.020000 2600.000000 -0.161132 0.036341 
0.705000 0.575000 0.020000 2600.000000 0.046016 0.259214 
0.705000 0.620000 0.020000 2600.000000 -0.037907 -0.104338 
0.705000 0.665000 0.020000 2600.000000 0.035349 -0.030271 
0.705000 0.710000 0.020000 2600.000000 0.051952 -0.005263 
0.705000 0.755000 0.020000 2600.000000 -0.048787 -0.008662 
