 0.500000 0.500000 0.020000 2600.000000 0.058344 -0.004012 
0.500000 0.541667 0.020000 2600.000000 -0.025901 0.093487 
0.500000 0.583333 0.020000 2600.000000 -0.179974 0.125569 
0.500000 0.625000 0.020000 2600.000000 -0.077907 0.008054 
0.500000 0.666667 0.020000 2600.000000 0.078207 0.264208 
0.500000 0.708333 0.020000 2600.000000 0.021770 -0.175583 
0.500000 0.750000 0.020000 2600.000000 0.007962 -0.041424 
0.500000 0.791667 0.020000 2600.000000 0.004233 0.023579 
0.500000 0.833333 0.020000 2600.000000 0.041749 -0.053283 
0.500000 0.875000 0.020000 2600.000000 -0.075402 0.164077 
0.500000 0.916667 0.020000 2600.000000 0.050640 0.199687 
0.500000 0.958333 0.020000 2600.000000 -0.103208 0.025765 
0.500000 1.000000 0.020000 2600.000000 0.083100 0.247108 
0.500000 1.041667 0.020000 2600.000000 -0.091318 -0.076022 
0.500000 1.083333 0.020000 2600.000000 0.000933 0.093748 
0.500000 1.125000 0.020000 2600.000000 0.015956 -0.075961 
0.500000 1.166667 0.020000 2600.000000 0.231048 -0.098573 
0.500000 1.208333 0.020000 2600.000000 -0.030332 0.107980 
0.500000 1.250000 0.020000 2600.000000 0.019692 0.159607 
0.500000 1.291667 0.020000 2600.000000 0.094142 0.061809 
0.500000 1.333333 0.020000 2600.000000 -0.092299 0.126880 
0.500000 1.375000 0.020000 2600.000000 0.124514 0.121293 
0.500000 1.416667 0.020000 2600.000000 0.153063 0.024391 
0.500000 1.458333 0.020000 2600.000000 -0.186808 -0.067615 
0.500000 1.500000 0.020000 2600.000000 0.207992 -0.120074 
0.500000 1.541667 0.020000 2600.000000 -0.010396 -0.038070 
0.500000 1.583333 0.020000 2600.000000 0.062372 -0.225434 
0.500000 1.625000 0.020000 2600.000000 0.041397 0.063131 
0.500000 1.666667 0.020000 2600.000000 -0.127182 -0.002484 
0.500000 1.708333 0.020000 2600.000000 -0.034182 -0.230813 
0.541667 0.500000 0.020000 2600.000000 0.097992 0.185537 
0.541667 0.541667 0.020000 2600.000000 -0.076116 -0.010943 
0.541667 0.583333 0.020000 2600.000000 -0.018604 0.129863 
0.541667 0.625000 0.020000 2600.000000 0.249664 -0.020615 
0.541667 0.666667 0.020000 2600.000000 -0.132817 0.105790 
0.541667 0.708333 0.020000 2600.000000 -0.164480 0.053256 
0.541667 0.750000 0.020000 2600.000000 -0.026576 0.061534 
0.541667 0.791667 0.020000 2600.000000 -0.027299 0.026074 
0.541667 0.833333 0.020000 2600.000000 0.048739 -0.344706 
0.541667 0.875000 0.020000 2600.000000 -0.024321 0.315899 
0.541667 0.916667 0.020000 2600.000000 -0.144563 0.018696 
0.541667 0.958333 0.020000 2600.000000 -0.038395 0.084079 
0.541667 1.000000 0.020000 2600.000000 0.016827 -0.003836 
0.541667 1.041667 0.020000 2600.000000 -0.171679 0.020450 
0.541667 1.083333 0.020000 2600.000000 0.083336 0.096208 
0.541667 1.125000 0.020000 2600.000000 0.069430 0.136797 
0.541667 1.166667 0.020000 2600.000000 0.075804 -0.105328 
0.541667 1.208333 0.020000 2600.000000 0.227616 -0.026909 
0.541667 1.250000 0.020000 2600.000000 -0.021930 0.015265 
0.541667 1.291667 0.020000 2600.000000 0.060740 0.053009 
